timestamp_ms,ecg_u8_raw,ecg_counts_raw_int,ecg_counts_filt_monitor,ecg_counts_filt_diagnostic,ecg_counts_filt_st
1769250001848,131,3,2.394120322667684,1.5429344239999687,1.5024499480437528
1769250001852,132,4,3.0133040577864496,2.301234916456536,2.125515885868726
1769250001856,133,5,3.5280309668601095,3.4328238822107005,2.6455234228200273
1769250001860,133,5,3.9262716558661097,3.415222377167612,3.049143223646463
1769250001864,133,5,4.3136231514209085,3.2751079551660496,3.4411891735136706
1769250001868,134,6,4.856909902979283,4.510446422315806,3.988251768906181
1769250001872,135,7,5.66001097325369,5.267587849493787,4.794387506336665
1769250001876,135,7,6.670807550592976,5.568601986821038,5.808192114566587
1769250001880,137,9,7.692779491133713,7.258190119442434,6.833784477064468
1769250001884,138,10,8.501656807710548,8.464256294391305,7.646703444983892
1769250001888,138,10,8.9842973524302,8.31787209358316,8.133425758882671
1769250001892,138,10,9.180042531876524,8.468927226782743,8.333684596762545
1769250001896,138,10,9.183549705020052,8.426262993724905,8.342547576143064
1769250001900,138,10,9.008908329326992,8.37031885486968,8.1731374642101
1769250001904,138,10,8.555579757585807,8.440018317477541,7.723241733879882
1769250001908,137,9,7.702977097474452,7.266899901656508,6.872311703698111
1769250001912,135,7,6.427846901763097,5.624322596678734,5.5995768526622705
1769250001916,134,6,4.837072817446726,4.216343808544649,4.01425608790626
1769250001920,132,4,3.1165888614769357,2.6606385206085497,2.301538968817428
1769250001924,131,3,1.4670926390157122,1.129224242297445,0.6588775356424588
1769250001928,129,1,0.0614508199510339,-0.3872171739934145,-0.7430548319746584
1769250001932,128,0,-0.9966760255016296,-1.6932709154372712,-1.7994952861379931
1769250001936,127,-1,-1.7155855919505214,-2.480670150904195,-2.5159461043430316
1769250001940,127,-1,-2.208184197660792,-2.5644550607792542,-3.0039954173369723
1769250001944,127,-1,-2.5987166770691608,-2.701572715360328,-3.388850783038348
1769250001948,126,-2,-2.904453380853398,-3.4503111918463234,-3.68903761966844
1769250001952,126,-2,-3.009648858195843,-3.703974647690649,-3.788818914483406
1769250001956,126,-2,-2.7709826051516764,-3.3733850249909323,-3.5445225557425997
1769250001960,127,-1,-2.15809466463839,-2.7197805734075935,-2.9264626869283448
1769250001964,128,0,-1.2981125137647078,-1.4721182411939333,-2.062807081442877
1769250001968,129,1,-0.3955160428007372,-0.6757628319879343,-1.1575667153536957
1769250001972,129,1,0.3858758519634652,-0.471673673935252,-0.3725741265713829
1769250001976,130,2,0.9867245004582728,0.426587050432579,0.2339625354711207
1769250001980,131,3,1.4482146898372985,1.4584827643835956,0.7021411433277187
1769250001984,131,3,1.8706002925276584,1.422864589285878,1.1306547313112851
1769250001988,131,3,2.3485235045903883,1.416664868828068,1.6140597980437326
1769250001992,132,4,2.902532139890508,2.4878320721681884,2.173441592903918
1769250001996,133,5,3.4580584426581527,3.4374617261469966,2.733808169506435
1769250002000,133,5,3.894079297672652,3.4970769884592814,3.1735060778579025
1769250002004,133,5,4.106605701286828,3.395104501709536,3.389293149427362
1769250002008,133,5,4.027235650810131,3.4881556900533077,3.314322699405881
1769250002012,133,5,3.614770175729843,3.4030046334300996,2.907927526606323
1769250002016,132,4,2.8726128091854815,2.551092231755391,2.17268202967602
1769250002020,131,3,1.8871037979824,1.3883611170329655,1.1939155831814827
1769250002024,130,2,0.8276063157613129,0.5542224229488566,0.1405477059729341
1769250002028,129,1,-0.1236298235260064,-0.6545497189204044,-0.8053041332724682
1769250002032,128,0,-0.8724028388065492,-1.4579310506769714,-1.5495421935963645
1769250002036,128,0,-1.468110282812725,-1.5405867997563156,-2.1413477822511737
1769250002040,127,-1,-2.068112180100117,-2.5460831712202134,-2.737254391861441
1769250002044,126,-2,-2.8321571205337506,-3.410864020738961,-3.4960772745506805
1769250002048,126,-2,-3.815152904659973,-3.7480274183735425,-4.472507663189048
1769250002052,124,-4,-4.927835290289311,-5.279832519603471,-5.577798996022466
1769250002056,123,-5,-5.996429698983325,-6.784895102087541,-6.639010904893825
1769250002060,122,-6,-6.881554818776958,-7.200826645751298,-7.518045272428003
1769250002064,122,-6,-7.557724135829703,-7.774289224173631,-8.190825077677733
1769250002068,121,-7,-8.084877447779979,-8.340326397192499,-8.716787304237407
1769250002072,121,-7,-8.51103025592992,-8.663685545654076,-9.139909938807929
1769250002076,120,-8,-8.809260071632497,-9.43932701005178,-9.428214498959631
1769250002080,120,-8,-8.901896813649135,-9.453208509854868,-9.504039691696889
1769250002084,121,-7,-8.734625477694983,-8.565615378042313,-9.32136833338415
1769250002088,121,-7,-8.344005150340863,-8.447661550668125,-8.928013876670223
1769250002092,121,-7,-7.900764928071424,-8.607896440440385,-8.497973374760875
1769250002096,121,-7,-7.696251927170316,-8.439170320706026,-8.311650354433592
1769250002100,121,-7,-7.967687642952188,-8.469958078022822,-8.587134031904114
1769250002104,121,-7,-8.501673127721737,-8.499167782401624,-9.098761165390492
1769250002108,122,-6,-8.216787247573865,-7.484141139884147,-8.771594418457894
1769250002112,125,-3,-5.20557339156952,-4.556551132509427,-5.720826976643051
1769250002116,131,3,2.3665237529838423,1.5276969076746203,1.8656732149593769
1769250002120,142,14,14.72226795332466,12.590507483488288,14.204852293375987
1769250002124,157,29,29.29578966073309,27.485113941842098,28.74413167449866
1769250002128,171,43,41.108309563477825,41.57469612663887,40.526114427317935
1769250002132,177,49,44.994950767372536,47.37659527529014,44.4029088513158
1769250002136,169,41,38.50516538863615,39.56015874751814,37.930772463500574
1769250002140,152,24,23.51322881671132,22.48014487238749,22.979373945964394
1769250002144,133,5,5.33486421897968,3.625830329869452,4.848874760507725
1769250002148,118,-10,-10.083404154871394,-11.54119652644463,-10.53532561277138
1769250002152,110,-18,-19.030193725333405,-19.316332312504052,-19.476784260079416
1769250002156,109,-19,-21.235713958386313,-20.717055340253346,-21.704146992731584
1769250002160,111,-17,-19.024555084448544,-18.172779992417965,-19.524572113033553
1769250002164,115,-13,-15.378158323257315,-14.813357019756738,-15.897708332084465
1769250002168,116,-12,-12.3238200330507,-13.080526178228308,-12.838135010189562
1769250002172,118,-10,-10.48043424441103,-11.766604759934369,-10.967866476446602
1769250002176,119,-9,-9.581567254170846,-10.214545154489764,-10.03627868266843
1769250002180,121,-7,-9.195582095234876,-8.657627015757111,-9.629051452839954
1769250002184,121,-7,-9.047155191813726,-8.359344316623417,-9.477464056677022
1769250002188,120,-8,-8.950401797301584,-9.476771075573597,-9.387937302230908
1769250002192,120,-8,-8.713536104823309,-9.389155220633608,-9.155307154166987
1769250002196,121,-7,-8.211248930931323,-8.471770764532604,-8.647579185975268
1769250002200,122,-6,-7.496891289305816,-7.47569192044187,-7.921928752895573
1769250002204,123,-5,-6.76869746467936,-6.435251434177044,-7.183918025120052
1769250002208,123,-5,-6.205910020240988,-6.478499464375441,-6.6152560853320015
1769250002212,123,-5,-5.840747569527675,-6.27857972832877,-6.245040743843884
1769250002216,124,-4,-5.566022830808499,-5.614311446366251,-5.9629543018581
1769250002220,124,-4,-5.228933932448998,-5.272401911245697,-5.616941152079282
1769250002224,125,-3,-4.716848201369508,-4.650360226457505,-5.097153782319891
1769250002228,125,-3,-4.002837801026724,-4.220419883384609,-4.3776339259250205
1769250002232,126,-2,-3.162409847537335,-3.5260480662621125,-3.5323749039787957
1769250002236,127,-1,-2.352090476214151,-2.3270330773865107,-2.7163998893930064
1769250002240,128,0,-1.7310415046192134,-1.5516605100094674,-2.088966616746399
1769250002244,128,0,-1.3607989379275658,-1.345429256879541,-1.7121293585429462
1769250002248,128,0,-1.16657518067718,-1.510972901750118,-1.5106557201436912
1769250002252,128,0,-0.997884010190206,-1.2080898195895131,-1.3335217840055598
1769250002256,129,1,-0.727010503600491,-0.624333809256922,-1.053986901338317
1769250002260,129,1,-0.296855297144913,-0.2241262528741083,-0.6168676472990269
1769250002264,130,2,0.2947970410875531,0.3500294206342356,-0.0204351602882271
1769250002268,130,2,1.016985211640617,0.8091476962100348,0.7061968847536169
1769250002272,131,3,1.7999555933643752,1.5017856974801989,1.4953920799760567
1769250002276,132,4,2.5394713376191302,2.667423887810628,2.242838214293102
1769250002280,133,5,3.1518153698898734,3.541849962383995,2.8629965667589965
1769250002284,133,5,3.641462014651645,3.576988914008086,3.359407230650347
1769250002288,133,5,4.098384507571133,3.628106387972795,3.822935204780307
1769250002292,134,6,4.613920195343508,4.67994719850762,4.345732699755773
1769250002296,135,7,5.203469389206533,5.512047309977419,4.942477213283014
1769250002300,135,7,5.812052213691732,5.754814930293881,5.557137512818013
1769250002304,136,8,6.378329134115208,6.353162298910703,6.128707428195805
1769250002308,136,8,6.882863853464875,6.919304894243226,6.639130093916841
1769250002312,137,9,7.348519811677177,7.336882200852422,7.112112129882112
1769250002316,137,9,7.81372847211774,7.934623314618483,7.585677914895221
1769250002320,138,10,8.305547253757132,8.338866071470882,8.085741194428955
1769250002324,138,10,8.820260647950805,8.800884896753757,8.60752185313994
1769250002328,139,11,9.30932304369712,9.515517534594196,9.102128100831992
1769250002332,139,11,9.67171930613098,9.68896636105674,9.469290690199806
1769250002336,139,11,9.76123406012164,9.68587476321314,9.564243940046426
1769250002340,139,11,9.423007776381471,9.545259132635636,9.232974970442257
1769250002344,138,10,8.564533226702927,8.695935076601648,8.382279365597213
1769250002348,137,9,7.230038080629518,7.571443879870587,7.055001533122399
1769250002352,135,7,5.613834296668934,5.68865459162465,5.445214935328805
1769250002356,133,5,3.976027482669215,3.6798542695483993,3.814212751952633
1769250002360,132,4,2.5133255572604885,2.6129306422128495,2.359415962880017
1769250002364,131,3,1.2936812498526462,1.6487006487218396,1.1475868980095676
1769250002368,130,2,0.3019592173114418,0.6431293016095854,0.161837674540521
1769250002372,129,1,-0.4767403034443924,-0.3742486072844162,-0.6126001899681826
1769250002376,128,0,-1.0397021591882862,-1.23332099167526,-1.1709044984102848
1769250002380,128,0,-1.4175418020627517,-1.4448109742455983,-1.5421174087386906
1769250002384,128,0,-1.6964739553789303,-1.2570395261543652,-1.813102378746996
1769250002388,128,0,-1.951897733329146,-1.4279414768713172,-2.0608386634666447
1769250002392,127,-1,-2.158839401703574,-2.298732639586562,-2.260825502336732
1769250002396,127,-1,-2.18895176235887,-2.273128374562626,-2.2842553327167003
1769250002400,128,0,-1.909219934101625,-1.4075158039264537,-1.9981223765346552
1769250002404,128,0,-1.2924708259836974,-1.2139714597825375,-1.3756564011318513
1769250002408,129,1,-0.450908377785139,-0.4965680297395414,-0.5287567651526444
1769250002412,130,2,0.4250117287023898,0.8513286008788548,0.3530038305722929
1769250002416,131,3,1.1782689864010418,1.5143243028839062,1.1129296951416348
1769250002420,131,3,1.770977645889786,1.9037461131016429,1.712612363481437
1769250002424,132,4,2.2777338459073446,2.4445918333167267,2.2260543375153414
1769250002428,132,4,2.7887193030728876,2.930581682716908,2.7433947331892443
1769250002432,133,5,3.3043233275450303,3.3915562883099035,3.2653176258700114
1769250002436,133,5,3.7145208418136977,4.029239546582468,3.681819642239445
1769250002440,134,6,3.881600839096046,4.38859498735971,3.854847934980244
1769250002444,133,5,3.748453906579764,4.011470561529489,3.727208161684005
1769250002448,133,5,3.3688469971647694,3.3890876434730437,3.353166708796098
1769250002452,132,4,2.8355226144361,2.9258254968153734,2.825926570080431
1769250002456,132,4,2.1886583769661736,2.5517977857465004,2.1854830546335196
1769250002460,131,3,1.4022976025483822,1.8395752076149092,1.4054824555563783
1769250002464,130,2,0.4551429189814027,0.6789627588886851,0.4646821103192464
1769250002468,129,1,-0.5968002743292584,-0.3454508994397605,-0.5807115879565976
1769250002472,128,0,-1.623704483767738,-1.23508129416985,-1.601234436207623
1769250002476,127,-1,-2.504070431502518,-2.3637173253050188,-2.4761090292995895
1769250002480,126,-2,-3.2189005396143138,-3.1260143856392553,-3.186471731932697
1769250002484,126,-2,-3.876461788373717,-3.3769002343627945,-3.839674043930678
1769250002488,125,-3,-4.635543205936532,-4.220411042431072,-4.593127113127327
1769250002492,124,-4,-5.578393366943982,-5.380783329670928,-5.528538418184716
1769250002496,123,-5,-6.631649859340154,-6.191189905042968,-6.573841634192404
1769250002500,122,-6,-7.599136481617887,-7.265533708695536,-7.535329351915327
1769250002504,121,-7,-8.286029533962445,-8.203665320611332,-8.219407157778395
1769250002508,121,-7,-8.624961455002198,-8.346867108477198,-8.556675107450214
1769250002512,121,-7,-8.707520972242214,-8.266102062784693,-8.634225162427889
1769250002516,121,-7,-8.693848804507887,-8.265268001521841,-8.609083670883228
1769250002520,121,-7,-8.677673598164795,-8.184935485764006,-8.577533978432449
1769250002524,121,-7,-8.633784102189633,-8.214842545664728,-8.523053479830274
1769250002528,121,-7,-8.5101129240654,-8.347561810975385,-8.4023744921875
1769250002532,121,-7,-8.383624976042235,-8.211921233869333,-8.291907564874048
1769250002536,121,-7,-8.488046409967577,-8.351905053434855,-8.411445817581058
1769250002540,120,-8,-8.953021898695281,-9.006359295141056,-8.871955791342025
1769250002544,121,-7,-9.309539340125417,-8.413106478068112,-9.19771928310422
1769250002548,123,-5,-8.133239481398483,-6.0654119777875435,-7.9785402029528285
1769250002552,127,-1,-3.370153263319168,-2.525670707101595,-3.185691083592278
1769250002556,134,6,6.409466462418692,5.021400099269772,6.594119918278858
1769250002560,148,20,20.394529784258825,18.662277658757972,20.55295818249608
1769250002564,164,36,34.83263135156012,34.943542587609485,34.95569955879408
1769250002568,176,48,44.2554454278981,46.650737886851125,44.353411186490256
1769250002572,176,48,44.2680526387067,46.688035715678325,44.36469937123616
1769250002576,164,36,34.15028311310812,34.81655161006061,34.27315935957895
1769250002580,146,18,17.432793568908682,16.77331107933417,17.6006424988507
1769250002584,128,0,0.0127470840399839,-1.09656178587238,0.2243893472756664
1769250002588,116,-12,-12.902098442775316,-13.220588755331606,-12.669017112327433
1769250002592,111,-17,-19.059697033575755,-18.29370749273967,-18.83639969097112
1769250002596,111,-17,-19.442652432005623,-18.14217153330624,-19.25068991234462
1769250002600,114,-14,-16.81041560837004,-15.294568499914975,-16.64959031826008
1769250002604,116,-12,-13.777003716667338,-13.05064837669162,-13.627193497238329
1769250002608,117,-11,-11.673467851288924,-12.258543544601505,-11.508312766717848
1769250002612,118,-10,-10.588324013960555,-11.199542035464964,-10.392093347889263
1769250002616,120,-8,-10.07124852247944,-9.19360429622022,-9.84797966530398
1769250002620,121,-7,-9.731591939095791,-8.261947868104812,-9.49950770334157
1769250002624,120,-8,-9.397589886483924,-9.05508207133392,-9.17310688207764
1769250002628,120,-8,-9.02113843525035,-9.238117539812162,-8.80683910534216
1769250002632,121,-7,-8.60027729396212,-8.154097824473652,-8.387144043094619
1769250002636,122,-6,-8.163539753909193,-7.206410158471448,-7.942481246244147
1769250002640,122,-6,-7.738123033418669,-7.245088941666301,-7.507655486193826
1769250002644,122,-6,-7.3071375837378465,-7.043086166692558,-7.071380867901403
1769250002648,123,-5,-6.823324269148348,-6.248138181492349,-6.585647061823128
1769250002652,123,-5,-6.274130861402605,-6.073506817110375,-6.034077256663863
1769250002656,124,-4,-5.711897136554911,-5.277490590796564,-5.467287321112547
1769250002660,125,-3,-5.196349465757621,-4.124387857180343,-4.946697051874249
1769250002664,125,-3,-4.708878815018701,-4.179578672736619,-4.455817940300239
1769250002668,125,-3,-4.153234370721389,-4.069834060863315,-3.898071359565608
1769250002672,126,-2,-3.467942523163976,-3.218013876963104,-3.210111413273783
1769250002676,127,-1,-2.729425391598732,-2.1035741981450595,-2.467797803512902
1769250002680,128,0,-2.111198853392824,-1.2519475187291544,-1.8458787810777704
1769250002684,128,0,-1.7228837046435066,-1.062876086843629,-1.4547375942059448
1769250002688,128,0,-1.495686710420575,-1.1385837468206743,-1.2245838171073953
1769250002692,128,0,-1.233950967658067,-1.1433066137618644,-0.958687041069736
1769250002696,129,1,-0.7751933897038776,-0.1264479252450785,-0.4954042880265947
1769250002700,130,2,-0.1022911620453561,0.8038596355054315,0.1805407372802374
1769250002704,130,2,0.6743390090097723,0.8928243280435413,0.9584287768104484
1769250002708,131,3,1.416053965828544,1.948610005412208,1.701283545737199
1769250002712,132,4,2.0461446734357955,2.767748139589993,2.333925912281503
1769250002716,132,4,2.581771784495806,3.012541918021066,2.873415344256526
1769250002720,133,5,3.1032144642541573,3.696645543518972,3.398945379738671
1769250002724,133,5,3.6848172522133726,4.01620875045877,3.9839569571283873
1769250002728,134,6,4.337070716502106,4.869034819142449,4.638524438803848
1769250002732,135,7,5.0051797981620245,5.8320506143414645,5.307916934837947
1769250002736,135,7,5.6203461977996225,6.042192376269887,5.924089111136825
1769250002740,136,8,6.152643659796779,6.625486038433782,6.45827972918916
1769250002744,136,8,6.6232349751103765,7.203534882542989,6.9321650655237645
1769250002748,137,9,7.080683685851246,7.600446597928215,7.393496951808139
1769250002752,137,9,7.569741905548916,8.21659132177619,7.885596434552825
1769250002756,138,10,8.106571573195831,8.633803727506443,8.423935375696011
1769250002760,138,10,8.659758248043994,9.09450193703911,8.977717553520629
1769250002764,139,11,9.143582503339706,9.772679386138533,9.462487189707645
1769250002768,139,11,9.4381893775982,9.997059568142534,9.759168076429242
1769250002772,139,11,9.437125586720375,9.925069484241652,9.760975638883776
1769250002776,139,11,9.095670846735604,9.869269490603294,9.42210927483273
1769250002780,138,10,8.442455724138497,8.993852514611316,8.770417700866634
1769250002784,137,9,7.540252474574802,7.794384322622357,7.868884463273416
1769250002788,136,8,6.429331913284061,7.08750046462937,6.758628408524398
1769250002792,135,7,5.113014112727441,5.784826472626035,5.443633740900253
1769250002796,133,5,3.60868607252721,4.109960153480825,3.941377156783223
1769250002800,132,4,2.0170727950178615,2.749524201223155,2.3521972758932654
1769250002804,130,2,0.5339759814817293,1.0837790279607002,0.8713260810446748
1769250002808,129,1,-0.6267063721036941,-0.2021851998865456,-0.2877864221160147
1769250002812,128,0,-1.3513167804373118,-0.8762490640447105,-1.0117178011898416
1769250002816,128,0,-1.692224253501938,-1.20319635964849,-1.352861560648846
1769250002820,128,0,-1.8200522278340887,-0.8841618704640894,-1.4813226599365978
1769250002824,128,0,-1.8966741191222989,-1.2680571691114833,-1.5577143602500867
1769250002828,127,-1,-1.9711138324467077,-1.8472616469397245,-1.6300850317035651
1769250002832,128,0,-1.969568858573868,-1.1773803745348026,-1.6254332403133298
1769250002836,128,0,-1.7661838899643731,-0.9056898286196478,-1.4200096518789525
1769250002840,128,0,-1.2786701754995946,-1.0777026540033363,-0.9325594047443048
1769250002844,129,1,-0.538634479395868,-0.126784241898723,-0.1936025626037736
1769250002848,130,2,0.3071680778396559,1.117112537600924,0.6517251483610051
1769250002852,131,3,1.0821142561636627,1.777338579145546,1.427243290955401
1769250002856,131,3,1.6966068726558814,2.290668190177472,2.0427682837310277
1769250002860,132,4,2.1956500854501138,2.672832779818916,2.5427298264362928
1769250002864,132,4,2.6908628613996077,3.205972780718696,3.0386686529200606
1769250002868,133,5,3.2366465663350796,3.772198354491666,3.5851492528004885
1769250002872,133,5,3.7595466280436063,4.138517872033754,4.108576704414874
1769250002876,134,6,4.101248225834132,5.020103887709946,4.450045123098243
1769250002880,134,6,4.134245307638195,4.928288189650107,4.481755182624296
1769250002884,133,5,3.8428272154477177,4.018743379052207,4.1888409330119885
1769250002888,133,5,3.2993132388920987,3.9310367564340103,3.645089033727236
1769250002892,132,4,2.5765075954604972,3.0284339213417484,2.923744358349311
1769250002896,131,3,1.700891343039105,2.1759713411422563,2.0499074670454767
1769250002900,131,3,0.6937146372193195,1.8122739863227275,1.0429510568307645
1769250002904,129,1,-0.3648315989114548,0.1709743707691542,-0.0171419984006675
1769250002908,128,0,-1.3483005769542342,-1.2430996668830545,-1.0022173633123548
1769250002912,127,-1,-2.1806857079695248,-1.7346632262741084,-1.8349425397714132
1769250002916,127,-1,-2.9093061946078747,-2.047547777020695,-2.563424768761959
1769250002920,126,-2,-3.661505215995887,-2.8803529909670953,-3.3165023259688837
1769250002924,125,-3,-4.526771972092399,-4.134230137664895,-4.1834443277528015
1769250002928,124,-4,-5.485178410664178,-4.9331419971378505,-5.142622851547015
1769250002932,123,-5,-6.43694288044345,-6.01394315709864,-6.093674727127229
1769250002936,122,-6,-7.277553801723549,-6.742684899484562,-6.933922146521324
1769250002940,122,-6,-7.938520058182833,-7.0868378653029005,-7.597098838518135
1769250002944,121,-7,-8.377925500900266,-7.950589035151282,-8.040649639225986
1769250002948,121,-7,-8.56469958425671,-8.065492392480275,-8.229437409347735
1769250002952,121,-7,-8.492024301789819,-7.913991774960448,-8.152840653857101
1769250002956,121,-7,-8.2075672574887,-7.746319521971539,-7.8600942813272
1769250002960,122,-6,-7.828954287482947,-7.062682409702552,-7.477033081860565
1769250002964,122,-6,-7.535621974338218,-6.91243135552153,-7.192239486214615
1769250002968,122,-6,-7.542721405357275,-7.140088485904951,-7.221284026426657
1769250002972,121,-7,-8.028891702100285,-7.797431965831172,-7.729748267624822
1769250002976,120,-8,-8.946738304477861,-8.835936604391891,-8.651373485793425
1769250002980,120,-8,-9.701853272081523,-8.898479824585108,-9.383654961653326
1769250002984,122,-6,-8.901355579146365,-7.051027443864174,-8.546721478409886
1769250002988,126,-2,-4.595613082640567,-2.9850622256656436,-4.216715208833641
1769250002992,133,5,4.680119160687806,4.061368438258038,5.0534335669853006
1769250002996,145,17,18.405911688661327,16.38707534929517,18.74724472743482
1769250003000,162,34,33.22637143293115,32.90587284821286,33.527834476883434
1769250003004,175,47,43.85242498276595,46.22594138989245,44.12462491537303
1769250003008,178,50,45.64568564511229,48.66390562082226,45.90944495346132
1769250003012,167,39,37.31655176792651,38.436291083386145,37.59489396276031
1769250003016,150,22,21.796870694488177,20.91944881826359,22.10725758645843
1769250003020,132,4,4.615760872652766,3.4569323354223265,4.9609667500343475
1769250003024,120,-8,-9.056721154811273,-9.267623022743516,-8.69334421061387
1769250003028,113,-15,-16.703763720498642,-15.678892120849692,-16.350842555129965
1769250003032,112,-16,-18.837517843863743,-17.160930763453095,-18.518152254024585
1769250003036,112,-16,-17.698590212341188,-16.470055980406393,-17.41565954958371
1769250003040,114,-14,-15.528691668698391,-15.189333071065578,-15.26458311011608
1769250003044,115,-13,-13.57048917972879,-13.61718261826408,-13.300798688864948
1769250003048,117,-11,-12.097735367396773,-12.24634175899323,-11.807738409500995
1769250003052,118,-10,-10.985469350936167,-10.58183202766756,-10.67761424969843
1769250003056,120,-8,-10.154585102891566,-8.966082515294946,-9.8433297852225
1769250003060,120,-8,-9.615302173041336,-8.795961730025633,-9.314782370822694
1769250003064,120,-8,-9.305808715213256,-8.880851728551708,-9.020054287836738
1769250003068,120,-8,-9.042569683671722,-9.022498354292187,-8.76516045913791
1769250003072,120,-8,-8.65565760579532,-8.65598832858888,-8.377733521716706
1769250003076,122,-6,-8.124132499034943,-6.944582642490815,-7.842639553739648
1769250003080,122,-6,-7.546139584721175,-6.758736681632158,-7.264816075283464
1769250003084,122,-6,-6.999904327444886,-6.9319966629022085,-6.72359012033081
1769250003088,123,-5,-6.470916859236225,-5.893476182159927,-6.200395659590491
1769250003092,123,-5,-5.909544365686447,-5.736074004136011,-5.642032320298493
1769250003096,124,-4,-5.319346339496871,-4.875398267141369,-5.052630144158909
1769250003100,125,-3,-4.762435108798671,-3.749904754384432,-4.49728258867537
1769250003104,125,-3,-4.288234810930322,-4.001990875471505,-4.026804695035558
1769250003108,125,-3,-3.8816772481253112,-3.676588430740365,-3.624619980889679
1769250003112,126,-2,-3.486554566873644,-2.992921828140405,-3.2324779919616136
1769250003116,126,-2,-3.060400518817521,-2.5393196845438477,-2.8078561834508258
1769250003120,127,-1,-2.5922930912546267,-2.095540565871121,-2.3414922168087804
1769250003124,127,-1,-2.078737044270651,-1.6253862113104676,-1.83117379700753
1769250003128,128,0,-1.505932421614577,-0.9789374008447538,-1.2627259141138516
1769250003132,128,0,-0.8684098297650444,-0.6927601385107738,-0.6292558442359941
1769250003136,129,1,-0.19953456581859,0.2337081611237583,0.0367659166692768
1769250003140,130,2,0.4336058026130069,1.1002729296080331,0.6677543172865894
1769250003144,130,2,0.9810653492748328,1.254670787307555,1.2125828691756435
1769250003148,131,3,1.458588436978793,2.158514786597138,1.6865566082670194
1769250003152,131,3,1.9369743447134269,2.227566542435349,2.1611990636793497
1769250003156,131,3,2.4756249258871645,2.325123632163195,2.6966674803996393
1769250003160,133,5,3.070123632167149,4.027641727931264,3.288263135351497
1769250003164,133,5,3.671892579473763,4.378706764409505,3.886764392047027
1769250003168,133,5,4.251943509675266,4.062686662881824,4.463379615035041
1769250003172,134,6,4.832455402587058,5.380695382461392,5.040846127954509
1769250003176,135,7,5.459812134761624,6.183351864516457,5.665272127038052
1769250003180,135,7,6.1562606173202346,6.168942524317671,6.3581472276774855
1769250003184,136,8,6.890332192425392,7.324651411037779,7.087974236579802
1769250003188,137,9,7.583808378505079,8.118739812058356,7.777326427663168
1769250003192,137,9,8.155786139174282,8.389166716968564,8.346009969954578
1769250003196,138,10,8.577464684078745,9.19257580866594,8.765211303396685
1769250003200,138,10,8.891310786118927,9.145805562369029,9.076736078054088
1769250003204,138,10,9.168868536456442,9.449841967360571,9.35137815171411
1769250003208,139,11,9.430982074573851,9.972313632836189,9.609734764415398
1769250003212,138,10,9.589614432931176,9.64267155154221,9.76407743657505
1769250003216,139,11,9.463439687767789,9.89613067943398,9.633404929606346
1769250003220,138,10,8.871034003524837,9.507830303459915,9.036401970285889
1769250003224,137,9,7.74238908755092,8.106427369113314,7.903508433319981
1769250003228,135,7,6.164564294892177,6.354852640464848,6.322685360261382
1769250003232,133,5,4.332096837426905,4.338238478752814,4.488584703796548
1769250003236,132,4,2.4603884442646797,3.1413197788856815,2.615119399503844
1769250003240,130,2,0.7345778895665402,1.3945512768664026,0.8858394735747908
1769250003244,128,0,-0.7041046118575158,-0.8481099087419266,-0.5577104752167044
1769250003248,127,-1,-1.7749643373801351,-1.5339779225385255,-1.6331789567703006
1769250003252,127,-1,-2.47675485925481,-1.826828498616823,-2.3385611302902127
1769250003256,126,-2,-2.872960239206811,-2.6224852514911796,-2.738080668669896
1769250003260,126,-2,-3.0442617454047016,-2.8311952632713533,-2.913231063508799
1769250003264,126,-2,-3.050973404374643,-2.5808591837153125,-2.9241308451453856
1769250003268,126,-2,-2.9304921956796792,-2.742671029556698,-2.8073958903263616
1769250003272,126,-2,-2.711986404429353,-2.611550334520263,-2.5918644521062455
1769250003276,127,-1,-2.4181123399080144,-1.7919048956047636,-2.300691375788542
1769250003280,127,-1,-2.050010740223401,-1.6520284298810088,-1.93571023547209
1769250003284,127,-1,-1.5836104647057514,-1.6984504370471338,-1.4730586234975158
1769250003288,128,0,-0.9969599658964216,-0.5942845159541554,-0.8906117494122279
1769250003292,129,1,-0.3069405503715962,0.2760267025257101,-0.2049274864872567
1769250003296,129,1,0.4205963635582868,0.3388678756398597,0.5186766092770538
1769250003300,130,2,1.097383355821316,1.2557850505043515,1.1922607291521126
1769250003304,131,3,1.6609717538703888,2.433431595870706,1.7529309957820105
1769250003308,131,3,2.1123427690553145,2.3153567943255027,2.201029878053845
1769250003312,131,3,2.501412389091342,2.392789344042088,2.5866119119426134
1769250003316,132,4,2.85643268000683,3.254883148008291,2.9384367159540496
1769250003320,132,4,3.1206177527300687,3.3585984640096145,3.1994487528916395
1769250003324,132,4,3.165295199914856,3.3906739772689707,3.240008091537365
1769250003328,132,4,2.873222732394185,3.390767926539117,2.9425939013984466
1769250003332,131,3,2.217265179830231,2.3528102856218,2.281414452008101
1769250003336,130,2,1.271331385125682,1.3034284679143169,1.3323819091649276
1769250003340,129,1,0.1626083212145506,0.3632714635188714,0.2230822126523128
1769250003344,128,0,-0.9746898497914528,-0.6015006036325321,-0.914490205549466
1769250003348,127,-1,-2.0126605652445098,-1.517024512895659,-1.9553145769902731
1769250003352,126,-2,-2.8464055411908444,-2.7704295789205275,-2.794930461505639
